Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Shane Goodwin,Atlanta Talons,PG,1,31,29,15.7,16.4,7.0,11.6,60.3,1.2,2.8,40.9,1.2,1.3,94.9,2.1,0.6,6.0,0.7,0.4,0.6,0.8,1.6,1,0,6,50.1,67.2,65.3
Jalen King,Atlanta Talons,G,16,31,30,15.6,10.2,4.1,8.5,47.9,1.5,3.1,48.5,0.5,0.5,94.1,3.7,1.1,8.7,1.2,0.5,0.6,0.6,-0.5,7,0,3,45.2,58.2,56.8
William Harris,Atlanta Talons,GF,12,31,31,15.2,17.2,7.6,11.7,65.0,1.3,3.2,41.0,0.7,0.8,84.0,3.2,0.6,0.5,0.6,0.5,0.5,0.9,0.9,0,0,5,43.6,71.4,70.7
De’Aaron Jackson,Atlanta Talons,F,15,31,8,10.4,9.4,3.9,7.1,55.3,0.9,2.2,43.3,0.7,0.7,91.3,3.0,0.7,0.1,0.1,0.3,0.4,0.5,-0.8,0,0,1,32.8,63.7,61.9
Gary Green,Atlanta Talons,FC,9,31,31,14.9,8.2,3.8,7.3,52.2,0.2,0.8,26.9,0.3,0.5,62.5,6.5,1.4,2.2,0.6,0.8,0.4,0.6,-0.2,0,0,1,29.7,54.3,53.8
Nathaniel Smith,Atlanta Talons,SG,11,31,3,12.9,10.6,4.6,8.4,55.4,0.8,2.4,33.8,0.5,0.5,100,3.1,0.4,0.8,0.9,0.7,0.5,0.7,1.8,0,0,0,33.3,61.6,60.2
Mitchell Hammond,Atlanta Talons,F,3,29,0,10.2,6.3,3.0,6.3,46.7,0.2,0.8,29.2,0.2,0.3,55.6,3.3,0.7,0.6,0.4,0.9,0.3,0.3,1.8,0,0,0,25.5,48.9,48.6
Dean Tucker,Atlanta Talons,FC,R,30,0,10.8,5.3,2.5,4.9,51.7,0.1,0.5,20.0,0.1,0.1,100,4.5,1.1,1.9,0.3,0.6,0.2,0.2,2.2,0,0,0,29.9,53.3,52.7
Horace Allen,Atlanta Talons,C,15,25,23,11.2,4.8,2.2,4.3,51.9,0.1,0.4,22.2,0.3,0.5,53.8,2.8,0.5,1.8,0.4,0.8,0.3,0.3,1.4,0,0,0,24.4,53.2,52.8
Tyrell Morgan,Atlanta Talons,F,R,18,0,4.2,1.7,0.8,1.7,46.7,0.2,0.4,42.9,0.0,0.1,0.0,0.9,0.2,0.8,0.1,0.1,0.2,0.1,1.3,0,0,0,19.5,50.2,51.7
Todd Bridges,Atlanta Talons,FC,1,11,0,1.4,1.1,0.5,0.6,85.7,0.0,0.0,-,0.0,0.0,-,0.7,0.1,0.0,0.0,0.2,0.0,0.1,1.5,0,0,0,43.0,85.7,85.7
Connor Calvert,Atlanta Talons,GF,1,31,0,3.3,1.8,0.8,1.6,51.0,0.1,0.4,36.4,0.0,0.0,100,0.6,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0,0,0,16.7,55.6,55.1
Clayton Fletcher,Atlanta Talons,GF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Dana Wall,Atlanta Talons,PF,2,1,0,1.3,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,17.6,0.0,0.0
Everett McGuire,Atlanta Talons,C,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Jordan Covington,Boston Charms,G,17,31,31,14.5,21.8,9.3,12.7,73.4,2.4,3.8,62.7,0.7,0.7,100,2.4,0.4,0.2,0.5,0.7,0.4,1.3,2.4,0,0,9,59.4,83.5,82.7
Milton Roberson,Boston Charms,GF,11,31,31,13.2,11.9,5.1,8.8,57.3,1.4,2.8,48.3,0.5,0.5,100,2.5,0.5,0.4,0.8,0.6,0.5,1.1,0.0,0,0,0,33.4,66.0,65.0
Jalen Hensley,Boston Charms,F,12,31,31,16.0,14.0,6.0,11.1,53.9,1.3,2.8,45.5,0.7,0.8,95.8,5.3,1.4,8.5,1.0,1.4,0.6,1.0,2.2,7,0,11,53.9,61.2,59.8
Tanner Ross,Boston Charms,FC,9,31,31,13.8,9.8,4.6,8.4,55.2,0.2,1.1,21.2,0.3,0.4,83.3,5.1,0.8,2.5,0.5,1.2,0.3,0.9,3.2,0,0,0,35.0,57.3,56.5
Zacharius Casper,Boston Charms,C,3,31,28,12.4,7.6,3.6,6.3,56.6,0.1,0.6,21.1,0.4,0.8,45.8,4.8,1.0,1.5,0.5,0.5,0.3,0.4,2.8,1,0,0,31.0,57.4,57.7
Chris Washington,Boston Charms,FC,11,31,3,12.8,9.2,4.4,7.9,55.3,0.2,0.7,21.7,0.4,0.6,55.0,5.4,1.0,2.7,0.3,1.3,0.2,0.7,-1.5,1,0,0,37.3,56.6,56.4
Dwight Roy,Boston Charms,C,4,20,0,11.8,8.2,4.0,6.9,57.2,0.1,0.5,20.0,0.2,0.4,42.9,4.5,1.3,3.4,0.2,0.8,0.4,0.5,-2.7,1,0,1,38.4,57.8,58.0
Tanner Smith,Boston Charms,SF,13,31,0,9.4,5.8,2.5,5.8,44.1,0.5,1.6,31.4,0.2,0.2,85.7,2.9,0.3,0.0,0.8,0.6,0.3,0.3,-0.5,0,0,0,23.7,49.4,48.6
Ivan Chandler,Boston Charms,G,2,31,0,8.1,3.6,1.5,3.9,36.9,0.5,1.7,26.4,0.2,0.4,58.3,1.3,0.1,3.0,0.6,0.2,0.3,0.3,-1.1,0,0,0,25.7,43.6,42.6
Edgar Frazier,Boston Charms,G,1,31,0,9.3,5.7,2.5,4.7,54.1,0.6,1.1,54.5,0.1,0.1,66.7,1.8,0.2,0.3,0.7,0.1,0.4,0.6,0.4,0,0,0,22.5,60.4,60.3
Dustin Burton,Boston Charms,SG,R,31,0,2.9,2.8,1.3,1.9,66.7,0.1,0.2,28.6,0.1,0.2,66.7,0.1,0.1,0.0,0.3,0.1,0.1,0.2,1.0,0,0,0,35.3,68.6,68.3
Owen Oates,Boston Charms,PG,2,2,0,1.8,1.0,0.5,0.5,100,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,24.1,100.0,100.0
Jerry Moss,Boston Charms,SF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Horace Hartman,Boston Charms,F,4,3,0,1.9,0.7,0.3,1.0,33.3,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.3,0.3,0.0,-2.3,0,0,0,5.2,33.3,33.3
Corey Fletcher,Boston Charms,SF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Ben Wade,Brooklyn Ballers,PG,11,22,1,10.5,9.2,3.8,6.9,55.3,1.0,2.1,46.8,0.5,0.5,100,2.3,0.3,1.4,1.1,0.5,0.3,0.5,-0.3,0,0,1,40.4,64.2,62.5
Charlie Webster,Brooklyn Ballers,G,11,31,31,14.2,14.6,5.9,10.2,57.8,1.9,3.3,58.3,1.0,1.0,100,3.4,0.8,2.9,0.9,0.3,0.5,0.8,-1.1,0,0,6,46.2,69.2,67.3
Craig Burns,Brooklyn Ballers,SF,1,19,0,8.4,3.3,1.4,3.0,45.6,0.3,0.8,37.5,0.3,0.3,83.3,1.5,0.1,0.6,0.4,0.3,0.3,0.4,-0.4,0,0,0,16.1,52.8,50.9
Chad Gibbs,Brooklyn Ballers,PF,6,31,31,12.0,8.4,4.0,6.6,60.8,0.2,0.8,20.0,0.3,0.4,72.7,4.3,1.0,1.7,0.7,1.0,0.5,0.4,-0.3,0,0,2,38.1,62.5,62.0
Louis Huff,Brooklyn Ballers,FC,R,27,0,10.4,5.5,2.6,4.8,55.0,0.1,0.5,23.1,0.1,0.5,30.8,2.8,0.7,0.3,0.0,0.6,0.1,0.4,-2.5,0,0,0,21.1,55.3,56.2
Willie Robertson,Brooklyn Ballers,FC,11,31,0,12.3,7.6,3.4,7.2,47.7,0.1,0.7,13.6,0.7,1.2,61.1,5.1,1.7,3.7,0.1,0.6,0.4,0.4,-1.9,0,0,1,34.8,49.8,48.4
Leonard Davenport,Brooklyn Ballers,G,15,31,31,12.2,10.1,4.3,8.5,50.6,0.8,1.8,42.9,0.7,1.0,70.0,2.4,0.5,2.0,0.4,0.3,0.3,0.9,-1.4,0,0,0,30.5,56.3,55.1
Antonio Phelps,Brooklyn Ballers,GF,6,31,27,12.9,10.5,4.4,8.7,50.9,0.7,2.3,29.2,0.9,0.9,100,2.9,0.5,1.3,1.0,0.5,0.3,0.6,-2.2,0,0,2,32.9,57.5,54.8
Ricky Holland,Brooklyn Ballers,C,10,15,7,11.8,7.9,3.7,6.3,58.9,0.1,0.5,12.5,0.3,0.6,55.6,6.3,1.1,1.7,0.2,0.7,0.2,0.4,-4.6,1,0,1,36.0,59.6,59.5
Jaxon Moreau,Brooklyn Ballers,GF,3,31,4,12.8,8.2,3.4,7.6,44.7,1.0,2.5,40.5,0.3,0.5,62.5,2.8,0.4,0.1,0.5,0.5,0.5,0.5,-0.5,0,0,0,20.1,52.0,51.5
Max Keller,Brooklyn Ballers,G,R,19,0,7.5,3.6,1.5,3.8,39.7,0.5,1.2,40.9,0.1,0.1,50.0,1.1,0.2,0.7,0.4,0.1,0.1,0.1,-3.9,0,0,0,17.1,46.0,45.9
Julius Newton,Brooklyn Ballers,C,13,31,31,12.8,7.3,3.5,6.6,52.2,0.1,0.4,23.1,0.3,0.5,58.8,5.3,1.6,3.9,0.6,0.6,0.5,0.6,-1.1,0,0,0,35.5,53.4,52.9
Frank Carey,Brooklyn Ballers,PG,4,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Bryan Carter,Brooklyn Ballers,C,3,6,0,6.6,3.7,1.8,4.2,44.0,0.0,0.2,0.0,0.0,0.0,-,2.7,0.2,1.3,0.2,0.8,0.3,0.3,-2.5,0,0,0,26.3,44.0,44.0
Brad Davenport,Brooklyn Ballers,C,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Darnell Knight,Charlotte Stingers,PG,10,31,31,13.0,11.8,5.1,8.2,62.8,1.1,2.3,49.3,0.4,0.6,66.7,1.9,0.5,5.7,0.9,0.4,0.4,0.7,-2.9,1,0,3,50.1,69.9,69.8
James Wilson,Charlotte Stingers,G,17,31,31,18.3,13.2,5.9,12.3,48.2,1.0,2.9,33.7,0.4,0.6,68.4,4.1,1.1,7.1,0.9,1.3,0.6,0.9,-3.8,2,0,5,38.3,52.7,52.1
Jared Stephens,Charlotte Stingers,GF,13,31,31,15.0,14.9,6.3,9.5,66.1,1.6,2.7,60.2,0.7,0.7,100,3.7,0.2,0.2,0.5,0.6,0.4,1.0,0.1,0,0,1,39.8,75.9,74.6
Randall Armstrong,Charlotte Stingers,FC,7,31,31,13.7,7.2,3.5,6.8,50.7,0.1,0.6,15.8,0.2,0.5,35.7,5.7,0.8,3.1,0.5,1.1,0.5,0.4,-1.7,0,0,0,31.0,51.1,51.4
Joe Maxwell,Charlotte Stingers,FC,13,31,31,14.4,10.8,5.1,8.7,58.9,0.4,1.4,25.6,0.2,0.4,58.3,5.0,0.8,1.6,0.7,1.0,0.3,0.6,-1.5,1,0,2,35.4,61.0,60.9
Patrick Love,Charlotte Stingers,GF,4,31,0,13.4,9.9,4.2,8.4,50.0,0.7,2.2,31.9,0.8,0.8,100,2.6,0.7,3.7,0.6,0.5,0.6,0.7,-5.1,0,0,1,34.3,56.5,54.2
Randall Day,Charlotte Stingers,FC,3,31,0,9.2,4.7,2.2,5.3,40.9,0.1,0.7,13.6,0.3,0.4,76.9,3.3,0.8,1.3,0.4,0.7,0.3,0.4,-3.1,0,0,0,23.7,43.3,41.8
Nicholas Ward,Charlotte Stingers,FC,13,31,0,8.0,4.1,2.0,3.7,52.6,0.0,0.3,11.1,0.1,0.2,66.7,2.2,0.6,0.5,0.4,0.2,0.3,0.2,-1.5,0,0,0,22.9,53.5,53.0
Philip Perry,Charlotte Stingers,GF,1,31,0,9.1,4.5,2.0,4.3,45.9,0.5,1.5,33.3,0.1,0.3,40.0,1.2,0.3,0.7,0.4,0.1,0.5,0.3,-2.8,0,0,0,16.7,51.3,51.5
Gilbert Woods,Charlotte Stingers,PF,2,31,0,2.5,0.5,0.2,1.0,22.6,0.0,0.1,0.0,0.0,0.1,33.3,0.8,0.2,0.1,0.0,0.2,0.1,0.1,-2.2,0,0,0,5.1,23.2,22.6
Franklin Moss,Charlotte Stingers,PG,R,31,0,3.7,1.8,0.8,1.5,53.3,0.1,0.4,36.4,0.1,0.3,37.5,0.2,0.0,0.5,0.3,0.0,0.0,0.2,-1.9,0,0,0,20.8,56.7,57.8
Alvin Heath,Charlotte Stingers,FC,R,10,0,1.6,0.2,0.1,0.8,12.5,0.0,0.0,-,0.0,0.0,-,0.4,0.1,0.0,0.0,0.3,0.0,0.2,-2.6,0,0,0,-5.8,12.5,12.5
Eric Hardy,Chicago Blues,G,10,31,19,12.4,9.2,4.1,8.2,49.4,0.9,2.5,34.6,0.2,0.4,58.3,1.9,0.3,1.6,0.6,0.4,0.4,0.9,-5.5,0,0,1,26.2,54.9,54.7
Bill Parker,Chicago Blues,G,4,31,31,12.0,10.3,4.4,8.1,53.6,1.1,2.1,52.3,0.5,0.5,93.3,2.1,0.4,4.5,0.7,0.1,0.4,0.8,-4.3,0,0,1,41.1,61.5,60.3
Marcus Pearson,Chicago Blues,GF,R,31,5,12.6,8.2,3.3,7.2,46.2,0.7,1.8,41.1,0.8,0.9,85.7,2.9,0.4,0.7,0.5,0.5,0.5,0.6,-6.9,0,0,0,22.9,53.8,51.3
Nick Obrien,Chicago Blues,PF,11,31,31,13.1,5.5,2.5,5.7,42.7,0.1,0.7,17.4,0.4,0.5,76.5,5.5,1.3,1.5,0.7,1.4,0.2,0.5,-5.1,0,0,1,25.8,45.6,43.8
Mathew Adams,Chicago Blues,FC,12,29,29,14.7,14.2,6.7,10.3,65.1,0.5,2.0,23.7,0.3,0.5,71.4,4.7,1.3,1.0,0.3,0.6,0.2,0.8,-5.3,1,0,1,41.1,67.7,67.4
Emmius One,Chicago Blues,G,16,31,12,10.8,6.2,2.6,5.7,45.2,0.7,1.9,36.7,0.4,0.4,100,1.8,0.3,4.1,0.8,0.2,0.4,0.3,-4.1,0,0,1,32.9,53.1,51.4
Samuel James,Chicago Blues,F,17,31,26,10.9,9.0,3.9,7.3,53.5,0.6,1.9,33.9,0.6,0.6,100,2.2,0.6,0.7,0.1,0.2,0.2,0.5,-3.1,0,0,1,29.0,59.8,58.0
Michael Morrow,Chicago Blues,G,13,19,0,10.4,5.7,2.6,6.1,42.6,0.4,1.5,24.1,0.2,0.3,66.7,2.6,0.5,3.3,0.5,0.2,0.3,0.6,-2.2,0,0,2,26.6,46.3,45.7
Corey Wells,Chicago Blues,GF,2,25,0,7.4,4.6,1.8,4.0,45.5,0.4,1.0,41.7,0.6,0.6,100,1.8,0.3,0.1,0.2,0.2,0.3,0.4,-5.3,0,0,0,19.7,54.1,50.5
Philip Whitaker,Chicago Blues,PF,1,31,0,10.7,4.3,2.0,4.5,43.9,0.1,0.5,23.5,0.3,0.4,61.5,4.4,1.4,1.9,0.4,1.1,0.4,0.4,-5.7,0,0,0,26.3,46.3,45.3
Timothy Lee,Chicago Blues,G,2,14,0,2.0,1.0,0.4,1.1,37.5,0.1,0.3,50.0,0.0,0.0,-,0.4,0.2,0.8,0.1,0.0,0.1,0.0,-1.6,0,0,0,29.3,43.8,43.8
Bobby Brown,Chicago Blues,C,16,31,2,10.0,6.1,2.7,5.7,48.0,0.2,1.1,15.2,0.4,0.6,72.2,3.0,0.6,0.0,0.1,0.4,0.2,0.3,-5.8,0,0,0,20.3,50.8,49.4
Dwight Fleming,Chicago Blues,SF,1,3,0,3.3,0.7,0.3,2.0,16.7,0.0,0.3,0.0,0.0,0.0,-,0.3,0.0,0.0,0.0,0.0,0.3,0.3,-6.3,0,0,0,-16.9,16.7,16.7
Felix Barron,Chicago Blues,G,1,2,0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,-,0.0,0.0,-,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-3.0,0,0,0,3.5,0.0,0.0
Joel Anthony,Chicago Blues,PG,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Eddie Ford,Cleveland Gladiators,G,13,31,31,13.8,11.0,4.5,9.0,50.4,1.4,3.0,45.7,0.5,0.6,88.9,3.0,0.6,7.9,0.8,0.2,0.6,1.0,2.1,2,0,2,45.5,59.0,57.9
Dustin Kelly,Cleveland Gladiators,GF,12,31,31,14.2,13.2,5.8,9.7,59.9,1.3,2.6,51.3,0.2,0.2,100,3.7,0.8,3.8,0.8,0.6,0.5,0.8,2.0,0,0,2,45.8,67.2,66.7
Kobie Hunt,Cleveland Gladiators,GF,12,31,31,15.5,20.0,8.5,12.0,70.2,2.4,3.4,70.8,0.6,0.6,100,4.0,0.7,1.7,0.7,1.0,0.5,1.0,3.3,1,0,6,57.8,81.1,80.3
Jackie Crawford,Cleveland Gladiators,PF,5,31,31,11.6,7.3,3.4,6.5,52.7,0.2,0.8,19.2,0.3,0.4,69.2,3.5,0.4,0.5,0.5,1.3,0.3,0.6,1.2,0,0,0,27.0,54.7,54.0
Jeremiah Fitzgerald,Cleveland Gladiators,C,13,31,31,15.2,11.5,5.3,8.9,59.6,0.5,1.3,40.0,0.4,0.7,61.9,6.0,1.2,3.8,0.9,0.9,0.2,0.9,3.4,3,0,3,42.1,62.8,62.5
Zachary Ferguson,Cleveland Gladiators,SF,3,31,0,8.6,7.5,3.2,6.0,53.5,0.4,1.6,24.0,0.6,0.6,100,2.6,0.5,0.8,0.4,0.5,0.4,0.3,-5.1,0,0,0,36.8,59.2,56.7
Zay Kyten,Cleveland Gladiators,G,16,31,0,9.4,3.9,1.6,4.7,34.2,0.4,1.5,27.7,0.2,0.4,58.3,1.5,0.5,7.2,0.5,0.4,0.4,0.4,-5.1,0,0,0,36.0,39.7,38.7
Damon Parrish,Cleveland Gladiators,FC,7,31,0,11.8,8.2,3.9,7.2,54.5,0.1,0.6,22.2,0.2,0.5,35.3,4.8,0.9,2.1,0.4,1.0,0.3,0.5,-4.2,0,0,0,35.0,54.9,55.4
Cody Delvecchio,Cleveland Gladiators,FC,2,31,0,9.1,6.4,3.1,5.6,54.9,0.1,0.5,13.3,0.2,0.5,31.3,4.1,0.8,0.8,0.1,0.7,0.4,0.4,-4.6,1,0,0,31.1,54.7,55.5
Rlo Joe,Cleveland Gladiators,G,14,31,0,9.4,8.6,3.6,6.8,53.8,0.9,2.0,47.5,0.4,0.4,100,1.1,0.2,0.3,0.1,0.3,0.4,0.6,-4.4,0,0,0,28.0,62.1,60.7
Richard Massey,Cleveland Gladiators,G,1,13,0,1.7,0.3,0.2,0.8,18.2,0.0,0.2,0.0,0.0,0.0,-,0.4,0.2,0.6,0.2,0.1,0.1,0.1,1.5,0,0,0,13.1,18.2,18.2
Antonio Barnett,Cleveland Gladiators,GF,R,8,0,1.8,1.5,0.8,1.0,75.0,0.0,0.0,-,0.0,0.0,-,0.5,0.1,0.0,0.1,0.0,0.0,0.0,1.9,0,0,0,39.7,75.0,75.0
Milton Garrison,Cleveland Gladiators,C,R,5,0,1.6,0.4,0.2,1.0,20.0,0.0,0.2,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0,0,0,-15.4,20.0,20.0
Felix Goodwin,Cleveland Gladiators,F,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Zach Couture,Cleveland Gladiators,PG,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Niko Metrovic,Dallas Knights,PG,12,31,31,14.7,12.6,5.2,8.7,59.8,1.6,2.8,58.1,0.5,0.5,100,1.7,0.3,9.9,1.6,0.3,0.5,1.0,4.2,16,0,10,56.4,70.1,69.0
Brandon Lyons,Dallas Knights,GF,4,31,12,11.5,8.5,3.5,6.4,55.1,1.0,2.1,46.9,0.5,0.5,100,3.1,0.4,1.8,0.8,0.7,0.5,0.5,3.6,0,0,0,36.2,64.5,62.6
Ted Steele,Dallas Knights,GF,7,31,1,10.9,10.1,4.4,7.7,56.3,1.1,2.3,47.9,0.3,0.3,100,2.3,0.3,0.5,0.4,0.7,0.4,0.8,4.9,0,0,0,33.3,64.1,63.3
Philippe Bernard,Dallas Knights,PF,3,31,0,11.5,4.8,2.3,4.8,47.3,0.1,0.2,50.0,0.2,0.2,83.3,3.2,0.9,1.5,0.1,0.7,0.3,0.2,3.2,0,0,0,21.3,49.1,48.3
Brandon Cooper,Dallas Knights,C,12,31,31,16.7,17.8,8.7,10.0,87.1,0.1,0.3,22.2,0.4,0.7,57.1,7.3,1.5,2.2,0.8,1.5,0.5,0.5,9.6,5,0,10,59.6,86.7,87.4
Norman Marks,Dallas Knights,GF,5,31,23,11.7,9.8,4.1,6.8,60.0,1.0,2.1,45.5,0.7,0.7,100,2.3,0.3,0.5,0.4,0.2,0.4,0.9,4.4,0,0,0,30.3,69.2,67.1
Kevin Tyler,Dallas Knights,G,10,31,26,13.1,10.2,4.5,7.4,60.3,0.9,1.9,46.7,0.4,0.6,68.4,3.7,0.5,3.0,0.9,0.7,0.3,0.7,5.3,0,0,0,40.9,66.8,66.4
Chris Goulet,Dallas Knights,PG,11,31,0,8.2,6.3,2.7,5.0,53.2,0.3,1.3,25.6,0.6,0.6,95.0,2.2,0.3,2.5,0.5,0.5,0.3,0.6,4.0,0,0,0,37.9,59.2,56.4
Zaire Jackson,Dallas Knights,F,12,31,31,14.6,11.3,4.9,9.4,52.2,0.7,1.8,40.4,0.7,0.7,100,3.5,0.6,2.2,0.9,0.7,0.2,0.9,4.5,0,0,0,33.5,58.1,56.2
