Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Shane Goodwin,Atlanta Talons,PG,5,31,31,15.2,18.2,7.9,10.9,72.4,1.5,3.2,47.0,0.9,0.9,100,1.7,0.2,4.4,0.6,0.6,0.4,1.1,8.5,0,0,4,55.8,80.6,79.4
Jalen King,Atlanta Talons,G,20,31,31,15.0,7.3,2.8,7.6,36.4,1.2,3.1,37.1,0.6,0.6,100,3.6,0.5,8.6,1.1,0.5,0.4,0.5,6.7,5,0,1,36.4,46.3,44.1
Mitchell Hammond,Atlanta Talons,F,7,31,1,9.2,7.5,3.3,6.0,54.5,0.3,1.1,30.3,0.6,0.6,100,3.2,0.8,0.4,0.3,0.7,0.3,0.3,2.5,0,0,0,35.4,59.6,57.2
Tyrell Morgan,Atlanta Talons,F,4,31,31,15.2,6.2,2.9,7.0,41.7,0.2,1.4,13.6,0.2,0.4,41.7,5.6,1.2,4.1,0.6,1.0,0.4,0.5,7.2,0,0,0,26.3,43.2,43.1
Dean Tucker,Atlanta Talons,FC,4,31,31,15.0,8.0,3.9,6.6,58.3,0.2,0.9,25.9,0.0,0.2,16.7,5.8,1.2,2.2,0.3,1.3,0.5,0.5,6.7,2,0,1,30.9,59.4,60.0
Gary Green,Atlanta Talons,FC,13,31,0,9.3,4.9,2.3,4.2,54.3,0.0,0.3,0.0,0.4,0.6,57.9,5.0,1.3,2.2,0.3,0.7,0.3,0.4,2.5,0,0,0,35.4,55.0,54.3
Gregory Miller,Atlanta Talons,PG,3,31,0,8.2,5.4,2.4,5.1,46.5,0.3,0.8,30.8,0.3,0.6,55.6,1.5,0.1,2.6,0.4,0.3,0.2,0.3,1.4,0,0,0,30.4,49.7,49.1
Nathaniel Smith,Atlanta Talons,SG,15,31,0,9.2,7.1,3.1,5.3,58.8,0.8,1.6,47.1,0.0,0.0,100,1.4,0.1,0.3,0.5,0.4,0.2,0.3,2.7,0,0,0,30.7,66.2,66.1
De’Aaron Jackson,Atlanta Talons,F,19,31,0,6.8,4.1,1.9,3.4,55.2,0.3,0.8,41.7,0.0,0.0,100,1.1,0.2,0.0,0.0,0.1,0.2,0.3,0.5,0,0,0,19.0,60.2,60.0
Kurt Holt,Atlanta Talons,GF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Shea Demers,Atlanta Talons,SF,R,12,0,1.7,0.8,0.3,0.7,50.0,0.1,0.2,50.0,0.0,0.0,-,0.4,0.0,0.1,0.0,0.3,0.0,0.1,-1.1,0,0,0,20.1,56.3,56.3
Edgar Logan,Atlanta Talons,C,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Stanley Pope,Atlanta Talons,G,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Shane Daniels,Atlanta Talons,SF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Kobie Hunt,Atlanta Talons,GF,16,30,30,17.5,26.0,11.1,14.3,78.0,2.7,3.8,70.2,1.1,1.1,100,3.8,0.7,1.3,0.9,1.0,0.4,1.2,9.0,0,0,19,66.0,88.2,87.4
Edgar Frazier,Boston Charms,G,5,31,0,12.5,10.2,4.4,7.6,57.2,0.9,1.9,46.6,0.6,0.6,90.0,2.9,0.5,1.0,1.1,0.7,0.5,0.5,0.1,0,0,1,36.2,64.3,62.9
Milton Roberson,Boston Charms,GF,15,31,2,11.6,9.0,3.7,7.5,49.4,0.9,2.2,43.3,0.7,0.7,100,2.7,0.4,0.2,0.4,0.4,0.4,0.6,-0.7,0,0,0,26.5,57.8,55.6
Jalen Hensley,Boston Charms,F,16,31,31,15.1,14.0,6.0,10.9,54.9,1.3,3.0,43.0,0.8,0.9,92.6,4.9,1.1,4.5,0.6,1.2,0.4,1.2,-0.6,1,0,6,45.6,62.3,60.8
Michael Yates,Boston Charms,F,2,31,0,10.8,6.6,3.0,6.9,43.7,0.3,1.8,14.5,0.3,0.4,83.3,4.2,0.8,1.0,0.4,1.0,0.2,0.3,0.4,0,0,0,27.1,46.8,45.6
Zacharius Casper,Boston Charms,C,7,27,27,13.7,12.8,5.7,10.0,57.4,0.6,1.9,30.0,0.8,1.0,75.0,5.8,1.4,2.5,0.9,1.0,0.3,0.6,1.2,0,0,5,47.0,61.3,60.2
Alijah Carter,Boston Charms,SG,7,31,25,11.1,10.3,4.6,7.7,60.5,0.7,2.0,36.1,0.3,0.3,100,1.9,0.2,0.4,0.9,0.7,0.3,0.7,3.7,0,0,0,36.7,65.9,65.1
Jordan Covington,Boston Charms,G,21,31,22,10.3,10.8,4.7,7.2,65.2,0.8,1.7,50.0,0.5,0.5,100,1.0,0.2,0.1,0.2,0.2,0.4,0.5,-1.1,0,0,1,37.2,72.4,71.0
Dwight Roy,Boston Charms,C,8,31,4,10.0,7.7,3.5,5.9,59.2,0.3,0.7,42.9,0.4,0.6,72.2,3.8,1.1,2.1,0.2,0.9,0.2,0.3,-0.6,0,0,1,41.6,62.5,61.7
Ivan Chandler,Boston Charms,G,6,31,15,13.4,10.6,4.4,8.9,49.1,1.5,3.0,51.1,0.3,0.6,52.6,2.9,0.7,6.5,1.0,0.7,0.3,0.9,-1.4,0,0,1,44.5,57.6,57.6
Max Evans,Boston Charms,F,3,31,29,10.9,5.0,2.2,4.6,48.3,0.2,1.1,20.0,0.4,0.6,57.9,4.1,0.8,5.1,0.9,0.8,0.4,0.5,0.6,0,0,1,38.8,51.5,50.7
Mike McKinney,Boston Charms,F,1,13,0,1.6,1.3,0.6,0.8,72.7,0.1,0.2,33.3,0.0,0.1,0.0,0.4,0.1,0.1,0.2,0.1,0.0,0.1,0.5,0,0,0,41.9,74.3,77.3
Aaron McGee,Boston Charms,C,R,12,0,4.6,1.2,0.6,1.3,43.8,0.0,0.2,0.0,0.0,0.1,0.0,2.0,0.6,1.8,0.1,0.1,0.3,0.0,0.8,0,0,0,27.7,42.6,43.8
Wallace Lambert,Boston Charms,SG,1,3,0,1.8,1.3,0.7,0.7,100,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0,0,0,21.7,100.0,100.0
Jerome Reynolds,Boston Charms,PG,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Clarence Conner,Boston Charms,PF,R,1,0,1.9,0.0,0.0,1.0,0.0,0.0,0.0,-,0.0,0.0,-,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,28.3,0.0,0.0
Max Keller,Brooklyn Ballers,G,4,31,31,12.4,8.8,3.8,6.8,55.7,0.8,1.7,46.3,0.4,0.4,100,2.6,0.2,4.0,1.7,0.5,0.4,1.0,-2.5,0,0,2,40.6,63.0,61.7
Jaxon Moreau,Brooklyn Ballers,GF,7,31,31,11.4,10.2,4.4,7.3,60.4,1.0,1.7,55.6,0.4,0.4,100,2.8,0.6,0.5,0.5,0.5,0.3,1.0,-2.3,0,0,0,34.9,68.1,67.0
Antonio Phelps,Brooklyn Ballers,GF,10,31,31,12.8,11.2,4.6,8.2,56.7,0.8,2.1,39.1,1.1,1.1,100,2.8,0.4,1.3,0.6,0.8,0.4,0.6,-2.8,0,0,1,36.7,64.4,61.6
Louis Huff,Brooklyn Ballers,FC,4,31,18,14.9,10.0,4.5,8.8,50.7,0.4,2.0,20.6,0.6,0.8,75.0,5.2,1.2,1.4,0.1,1.0,0.5,0.7,-3.0,1,0,3,27.8,54.3,53.1
Ricky Holland,Brooklyn Ballers,C,14,31,13,12.8,8.5,4.2,7.9,52.7,0.1,0.5,11.8,0.1,0.4,23.1,5.1,1.2,1.8,0.5,0.7,0.3,0.5,-5.4,0,0,1,31.4,52.4,53.1
Freddie Stewart,Brooklyn Ballers,F,2,28,0,9.3,3.5,1.6,4.1,38.8,0.3,0.8,31.8,0.0,0.1,33.3,1.9,0.3,0.2,0.1,0.2,0.3,0.2,-6.0,0,0,0,10.1,41.8,41.8
Julius Newton,Brooklyn Ballers,C,17,5,2,10.4,4.8,2.4,5.2,46.2,0.0,0.2,0.0,0.0,0.4,0.0,4.0,0.6,2.8,0.4,0.2,0.2,0.2,-4.4,0,0,0,26.5,44.6,46.2
Ralph Kemp,Brooklyn Ballers,GF,R,31,0,10.5,5.7,2.6,5.3,48.5,0.3,0.9,29.6,0.3,0.5,57.1,2.3,0.5,0.9,0.2,0.1,0.3,0.4,-4.6,0,0,0,19.5,51.4,50.9
Garry Hess,Brooklyn Ballers,G,2,31,0,10.7,6.6,2.9,6.2,46.1,0.3,1.3,24.4,0.5,0.6,80.0,1.1,0.4,3.9,0.2,0.0,0.4,1.0,-5.1,0,0,0,24.9,50.5,48.7
Christian Shaffer,Brooklyn Ballers,PF,7,29,29,11.8,7.5,3.4,6.2,54.4,0.1,0.6,11.8,0.7,0.9,76.0,4.7,1.2,2.6,0.7,1.0,0.4,0.5,-2.0,0,0,1,36.9,56.8,55.0
