Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Braydon Howe,Atlanta Talons,PG,3,31,31,17.5,12.3,5.0,9.1,55.5,1.5,2.7,54.8,0.7,1.0,76.7,2.5,0.6,9.4,1.1,0.4,0.5,1.0,-1.2,12,0,5,44.3,64.8,63.7
Kurt Holt,Atlanta Talons,GF,11,31,31,15.6,16.5,6.8,10.0,68.6,1.8,3.0,60.2,1.0,1.1,97.0,2.3,0.4,0.5,0.4,0.4,0.2,0.7,-1.2,0,0,4,42.4,79.1,77.7
Claude Curry,Atlanta Talons,GF,9,31,29,14.9,10.6,4.4,8.1,54.4,0.9,2.1,44.6,0.9,0.9,100,3.2,0.4,0.8,0.7,0.5,0.5,0.6,-1.1,0,0,1,28.4,62.5,60.1
Francis Wells,Atlanta Talons,F,7,31,31,15.2,8.9,3.9,8.8,44.9,0.4,2.0,21.0,0.6,0.8,80.0,3.8,0.8,1.2,0.5,1.0,0.4,0.7,-1.7,0,0,0,21.7,48.9,47.2
Karl Combs,Atlanta Talons,C,9,31,31,15.8,5.6,2.7,5.7,46.9,0.1,0.4,15.4,0.2,0.4,54.5,6.8,1.4,4.5,0.8,1.1,0.5,0.5,-2.5,0,0,1,29.2,47.8,47.5
Corey Christopher,Atlanta Talons,SF,6,31,2,8.9,5.6,2.4,4.4,55.1,0.5,1.2,44.7,0.3,0.3,88.9,1.8,0.3,0.4,0.3,0.4,0.2,0.3,-2.1,0,0,0,25.4,62.5,61.4
Corey Phelps,Atlanta Talons,F,8,31,0,8.5,6.6,3.0,5.7,52.2,0.1,0.8,16.7,0.5,0.5,93.3,2.1,0.7,0.8,0.2,0.5,0.3,0.3,-2.7,0,0,0,30.7,55.3,53.4
Dean Tucker,Atlanta Talons,FC,14,31,0,8.2,3.8,1.9,3.7,50.9,0.0,0.3,0.0,0.1,0.4,23.1,3.6,0.7,1.2,0.3,0.5,0.2,0.3,-1.8,0,0,0,25.5,49.7,50.9
Jon Obrien,Atlanta Talons,F,5,2,0,8.1,1.0,0.5,3.5,14.3,0.0,0.0,-,0.0,0.0,-,2.5,0.5,1.0,0.0,0.0,0.0,0.5,-4.0,0,0,0,-2.2,14.3,14.3
Darren Knox,Atlanta Talons,SG,1,29,0,10.6,5.1,2.2,5.4,40.5,0.4,1.8,23.5,0.3,0.3,100,1.6,0.3,0.2,0.3,0.1,0.2,0.4,-3.3,0,0,0,12.5,45.8,44.3
Josh Mitchell,Atlanta Talons,GF,R,31,0,4.2,2.2,0.9,2.2,42.6,0.2,0.5,35.7,0.1,0.1,100,0.7,0.0,0.1,0.1,0.2,0.2,0.1,-3.0,0,0,0,14.3,48.0,46.3
Ron Lucic,Atlanta Talons,F,2,9,0,1.7,1.3,0.7,1.3,50.0,0.0,0.0,-,0.0,0.0,-,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.6,0,0,0,22.7,50.0,50.0
Roland Boyd,Atlanta Talons,GF,R,3,0,2.5,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.3,0.0,0.0,0.3,0.0,1.0,0,0,0,2.4,0.0,0.0
Nathaniel Williamson,Atlanta Talons,GF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Dan Carey,Atlanta Talons,PF,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Theoren Andreychuk,Boston Charms,PG,13,28,24,11.7,7.7,3.1,6.0,52.4,0.7,1.6,43.5,0.7,0.7,100,1.6,0.3,4.1,0.7,0.2,0.3,0.4,-1.3,0,0,2,35.4,61.0,58.3
Marcus Damphousse,Boston Charms,SG,17,31,31,10.9,7.8,3.3,5.5,59.6,0.9,1.7,53.8,0.3,0.3,100,1.3,0.3,1.6,0.2,0.1,0.3,0.5,-0.3,0,0,0,29.3,69.0,67.8
Franklin Ross,Boston Charms,F,3,31,31,14.1,7.5,3.4,6.5,52.2,0.5,1.3,35.9,0.3,0.7,45.5,4.7,0.7,3.3,0.5,0.8,0.5,0.5,-1.1,0,0,4,29.9,55.5,55.7
Mike McKinney,Boston Charms,F,11,31,27,14.5,7.9,3.5,6.7,52.2,0.3,1.1,26.5,0.6,0.6,100,2.7,0.5,1.5,0.6,0.7,0.3,0.7,-1.4,0,0,1,23.4,56.6,54.3
Jontae Wilcox,Boston Charms,C,8,31,31,15.6,9.9,4.6,8.1,57.0,0.4,1.4,26.2,0.4,0.6,61.1,4.3,1.0,2.2,0.7,1.1,0.2,0.4,0.1,0,0,4,33.0,59.5,59.2
Ronnie Lambert,Boston Charms,G,10,31,7,13.3,8.8,3.7,6.7,55.8,1.1,2.2,48.5,0.3,0.3,100,2.5,0.3,1.4,1.0,0.9,0.4,0.6,0.7,0,0,2,30.8,64.5,63.7
Andre Booth,Boston Charms,FC,5,31,4,9.0,5.0,2.4,4.3,54.5,0.2,0.3,55.6,0.1,0.2,66.7,3.6,0.6,1.4,0.4,0.7,0.3,0.2,0.8,0,0,0,31.7,56.7,56.3
Isaac Chandler,Boston Charms,G,16,31,0,12.1,7.8,3.3,7.0,46.8,0.9,2.2,42.0,0.4,0.7,47.8,1.7,0.4,3.5,0.7,0.2,0.6,0.5,0.5,0,0,1,29.6,53.5,53.5
Casie Mitchell,Boston Charms,FC,16,31,0,11.3,4.8,2.3,4.5,51.4,0.1,0.4,33.3,0.1,0.3,40.0,3.8,0.9,1.7,0.3,0.3,0.3,0.4,0.6,0,0,1,23.5,52.7,52.9
Dwight Roy,Boston Charms,C,18,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Sidney Jennings,Boston Charms,F,1,31,0,7.7,4.3,1.9,3.7,52.2,0.3,0.8,32.0,0.1,0.3,50.0,0.6,0.1,0.4,0.3,0.4,0.1,0.3,0.2,0,0,0,20.1,55.7,55.7
Bryan Maxwell,Boston Charms,G,R,8,0,4.3,1.1,0.5,1.1,44.4,0.1,0.5,25.0,0.0,0.4,0.0,0.1,0.0,1.0,0.0,0.0,0.1,0.0,-0.8,0,0,0,12.1,43.6,50.0
Lester Ballard,Boston Charms,G,2,2,0,1.9,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.5,66.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,13.0,43.1,0.0
Louis Ballard,Boston Charms,FC,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Matthew Wilkinson,Boston Charms,F,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Roy Hopkins,Brooklyn Ballers,G,3,31,0,9.4,5.3,2.1,4.4,48.2,0.7,1.5,45.8,0.3,0.7,40.9,1.4,0.1,1.3,0.3,0.1,0.3,0.6,-1.7,0,0,0,19.0,55.6,56.2
Jaxon Moreau,Brooklyn Ballers,GF,17,31,16,11.3,8.8,3.9,5.9,65.8,0.7,1.1,62.9,0.3,0.3,100,2.6,0.3,0.7,0.5,0.4,0.4,0.3,1.6,0,0,0,35.1,72.6,71.7
Anthony Wise,Brooklyn Ballers,GF,5,31,31,17.9,13.4,5.6,11.1,50.4,1.5,3.5,44.0,0.7,0.7,100,3.0,0.4,4.0,0.6,1.8,0.5,0.5,0.1,0,0,8,35.6,59.0,57.4
Trevor Henderson,Brooklyn Ballers,PF,1,9,0,1.7,0.7,0.3,0.4,75.0,0.0,0.1,0.0,0.0,0.0,-,0.6,0.1,0.1,0.0,0.0,0.0,0.0,1.2,0,0,0,22.7,75.0,75.0
Jordan Sherman,Brooklyn Ballers,FC,2,8,0,1.8,0.6,0.3,0.3,100,0.0,0.0,-,0.1,0.1,100,0.5,0.0,0.3,0.0,0.0,0.0,0.1,1.5,0,0,0,20.7,102.5,100.0
Carson Kelly,Brooklyn Ballers,G,12,31,17,13.1,10.7,4.7,7.9,59.2,0.9,2.2,40.6,0.5,0.5,93.3,1.8,0.3,1.2,0.6,0.1,0.4,0.7,-2.4,0,0,0,31.4,66.0,64.9
Charlie Goodwin,Brooklyn Ballers,FC,13,31,0,9.4,4.3,2.0,4.4,46.3,0.1,0.2,28.6,0.2,0.4,50.0,3.3,0.8,2.2,0.2,0.5,0.2,0.1,-1.5,0,0,0,27.4,47.4,47.1
Freddie Stewart,Brooklyn Ballers,F,12,31,0,6.1,3.4,1.6,3.4,46.2,0.1,0.4,15.4,0.2,0.2,100,1.5,0.5,0.3,0.1,0.3,0.2,0.2,0.3,0,0,0,20.6,48.8,47.2
Donte Franklin,Brooklyn Ballers,GF,16,31,0,6.2,4.6,1.9,3.0,64.1,0.5,0.8,70.8,0.2,0.2,100,1.2,0.2,0.4,0.2,0.2,0.1,0.2,0.5,0,0,0,32.4,74.7,73.4
Josh Hess,Brooklyn Ballers,G,12,31,29,13.9,12.4,5.3,9.5,55.6,1.1,2.4,47.3,0.7,0.9,81.5,2.0,0.5,3.5,0.7,0.1,0.5,0.6,2.1,0,0,2,39.2,62.8,61.6
Chase Lewis III,Brooklyn Ballers,PF,7,31,31,17.3,9.0,4.3,7.9,53.7,0.2,0.7,30.4,0.3,0.4,69.2,7.7,2.0,5.4,0.6,1.5,0.6,0.5,-0.6,3,0,5,37.5,55.6,55.1
Leon Huff,Brooklyn Ballers,FC,14,31,31,14.3,8.3,3.7,7.0,52.8,0.4,1.4,26.2,0.5,0.8,66.7,4.2,1.0,1.1,0.2,0.8,0.3,0.5,0.9,0,0,1,25.5,56.2,55.3
Benjamin Gretzky,Brooklyn Ballers,SF,R,5,0,1.4,1.0,0.4,0.4,100,0.2,0.2,100,0.0,0.0,-,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,0,0,0,37.3,125.0,125.0
Andrew Griffin,Brooklyn Ballers,PG,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Joseph Duncan,Brooklyn Ballers,SF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Seth Bradford,Charlotte Stingers,PG,2,25,0,5.8,3.3,1.4,2.6,53.0,0.4,0.9,47.8,0.0,0.2,25.0,0.3,0.1,1.6,0.2,0.0,0.2,0.6,-0.1,0,0,0,22.0,60.5,61.4
R.J. Brown,Charlotte Stingers,G,10,31,31,16.3,15.8,6.8,10.4,65.2,1.8,3.2,55.6,0.5,0.5,100,3.1,0.6,2.1,0.6,0.2,0.5,0.9,3.1,0,0,7,41.1,74.6,73.8
Evan Murray,Charlotte Stingers,SF,R,16,0,6.9,3.4,1.5,2.7,55.8,0.4,1.1,33.3,0.1,0.1,50.0,0.8,0.1,0.4,0.1,0.2,0.3,0.1,-0.9,0,0,0,19.6,62.7,62.8
