Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Shane Goodwin,Atlanta Talons,PG,11,31,31,15.9,24.5,10.6,12.6,83.9,2.4,3.5,68.2,0.9,0.9,100,1.9,0.3,7.1,1.0,0.8,0.7,1.5,8.0,6,0,17,80.5,94.1,93.5
Kurt Holt,Atlanta Talons,GF,7,31,31,14.1,17.8,7.5,10.4,72.0,2.1,3.2,64.0,0.7,0.7,100,2.3,0.3,0.2,0.7,0.5,0.5,1.3,6.4,0,0,0,49.8,83.0,82.0
Tyrell Morgan,Atlanta Talons,F,10,31,31,15.1,10.1,4.6,8.4,54.8,0.5,2.0,24.2,0.4,0.6,68.4,5.8,1.0,6.5,0.8,1.3,0.5,0.8,7.1,3,0,3,44.4,58.3,57.7
Damon Holiday,Atlanta Talons,F,3,31,31,13.8,7.6,3.3,7.6,43.5,0.4,1.8,21.1,0.5,0.7,81.0,5.1,0.6,1.1,0.6,1.1,0.4,0.5,7.1,1,0,0,24.3,47.7,46.0
Dean Tucker,Atlanta Talons,FC,10,31,31,14.1,8.0,3.8,7.5,50.2,0.2,0.7,33.3,0.2,0.5,40.0,6.1,1.2,3.6,0.3,1.3,0.3,0.5,6.4,0,0,0,33.7,51.5,51.7
Gregory Miller,Atlanta Talons,PG,9,31,0,8.2,10.4,4.6,7.7,59.4,0.7,1.6,43.1,0.5,0.5,94.1,1.5,0.4,1.7,0.4,0.5,0.4,0.5,0.4,0,0,0,52.1,65.3,64.0
Mitchell Hammond,Atlanta Talons,F,13,31,0,10.2,9.2,4.1,7.5,55.0,0.4,1.5,26.7,0.6,0.6,100,3.9,0.8,0.6,0.5,0.8,0.4,0.5,1.3,0,0,0,38.4,59.6,57.6
Karl Combs,Atlanta Talons,C,5,31,0,9.2,4.8,2.3,4.7,48.3,0.1,0.6,20.0,0.1,0.3,50.0,5.0,1.0,3.9,0.4,1.1,0.2,0.2,1.1,0,0,0,42.2,49.8,49.7
Claude Curry,Atlanta Talons,GF,5,31,0,10.0,7.0,3.0,6.8,44.8,0.6,1.8,34.5,0.4,0.5,64.7,3.1,0.8,0.4,0.5,0.7,0.5,0.5,2.0,0,0,0,25.7,50.1,49.3
Corey Christopher,Atlanta Talons,SF,2,31,0,9.0,3.7,1.5,4.1,35.9,0.4,1.2,29.7,0.4,0.6,55.0,2.0,0.3,0.0,0.2,0.2,0.2,0.2,1.3,0,0,0,10.5,41.7,40.2
