Player Name,Team,Position,Year,GP,GS,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,OREB,AST,STL,BLK,PF,TO,+/-,DD,TD,POTG,PER,TS%,EFG%
Gregory Miller,Atlanta Talons,PG,1,31,0,3.0,1.5,0.6,1.6,38.0,0.2,0.6,30.0,0.1,0.1,100,0.3,0.0,0.2,0.1,0.0,0.1,0.1,-0.5,0,0,0,12.3,45.2,44.0
Kobie Hunt,Atlanta Talons,GF,14,31,31,17.8,24.1,10.5,13.2,79.4,2.3,3.5,64.5,0.9,0.9,100,3.8,0.9,1.9,0.7,0.9,0.5,1.2,6.7,1,0,12,62.0,88.9,88.1
Connor Calvert,Atlanta Talons,GF,3,31,0,2.6,1.6,0.7,1.5,46.8,0.1,0.4,16.7,0.1,0.1,100,0.7,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0,0,0,20.1,50.7,48.9
Tyrell Morgan,Atlanta Talons,F,2,31,1,10.2,5.3,2.4,5.1,46.5,0.4,1.2,31.6,0.2,0.4,53.8,3.7,0.5,1.9,0.4,0.7,0.4,0.4,2.5,0,0,0,27.5,50.7,50.3
Dean Tucker,Atlanta Talons,FC,2,31,30,14.5,8.4,4.0,7.4,54.4,0.2,0.7,28.6,0.2,0.4,46.2,5.7,1.4,3.0,0.5,1.1,0.4,0.4,3.7,2,0,0,33.7,55.6,55.7
Nathaniel Smith,Atlanta Talons,SG,13,31,0,11.6,8.1,3.3,6.3,52.3,1.0,2.3,42.3,0.6,0.6,100,2.3,0.3,0.4,0.4,0.9,0.4,0.5,3.6,0,0,0,27.4,62.1,60.0
Gary Green,Atlanta Talons,FC,11,31,3,9.7,5.5,2.6,5.2,49.4,0.1,0.4,25.0,0.3,0.4,72.7,4.5,1.5,2.2,0.3,0.5,0.4,0.5,1.5,0,0,0,32.8,51.2,50.3
Shane Goodwin,Atlanta Talons,PG,3,31,31,16.1,19.0,8.2,10.8,75.9,1.8,2.9,60.4,0.8,0.9,88.9,2.0,0.3,5.7,0.8,0.5,0.5,0.9,5.6,3,0,7,60.3,84.7,84.1
De’Aaron Jackson,Atlanta Talons,F,17,29,0,6.2,4.1,1.8,3.8,48.2,0.4,1.1,36.4,0.1,0.1,100,1.3,0.2,0.1,0.1,0.1,0.0,0.2,-0.9,0,0,0,21.5,54.1,53.6
Horace Allen,Atlanta Talons,C,17,2,0,9.3,1.0,0.5,1.5,33.3,0.0,0.5,0.0,0.0,0.0,-,3.0,0.5,2.5,0.5,1.0,0.0,0.0,6.5,0,0,0,22.8,33.3,33.3
Mitchell Hammond,Atlanta Talons,F,5,31,28,13.4,9.5,4.3,8.0,53.2,0.4,1.4,26.2,0.6,0.6,90.0,2.8,0.5,0.4,0.5,0.9,0.3,0.6,4.0,0,0,0,26.4,57.0,55.4
Jalen King,Atlanta Talons,G,18,31,31,14.8,7.7,3.0,7.2,42.2,1.2,2.7,44.0,0.5,0.5,100,3.4,0.5,9.6,1.5,0.4,0.5,0.6,2.8,5,0,1,42.8,52.3,50.4
Shane Daniels,Atlanta Talons,SF,R,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Darrell Drake,Atlanta Talons,F,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Clayton Fletcher,Atlanta Talons,GF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Ivan Chandler,Boston Charms,G,4,31,29,14.7,10.9,4.3,9.0,47.5,1.6,3.4,48.1,0.7,1.0,73.3,3.5,0.8,8.5,1.1,0.5,0.6,0.9,0.2,7,0,5,46.3,57.6,56.4
Edgar Frazier,Boston Charms,G,3,31,0,7.4,5.7,2.5,4.6,53.1,0.5,1.3,35.0,0.4,0.5,73.3,1.6,0.3,0.5,0.5,0.4,0.3,0.5,-1.9,0,0,0,29.6,59.2,58.0
Milton Roberson,Boston Charms,GF,13,31,31,13.2,12.2,5.3,9.3,57.5,0.8,2.0,41.3,0.7,0.7,100,3.3,0.7,0.4,0.9,0.7,0.5,0.7,0.9,0,0,0,36.9,63.8,62.0
Jalen Hensley,Boston Charms,F,14,31,31,16.2,13.6,5.7,10.8,53.0,1.0,2.6,37.8,1.1,1.1,100,4.7,1.3,5.7,0.7,1.0,0.5,0.8,-0.6,3,0,4,44.5,60.0,57.6
Dwight Roy,Boston Charms,C,6,31,0,9.6,6.4,3.0,5.5,55.0,0.1,0.5,12.5,0.3,0.6,50.0,4.8,1.1,1.8,0.4,0.6,0.3,0.4,-0.8,2,0,1,36.5,55.7,55.6
Alijah Carter,Boston Charms,SG,5,31,2,12.4,9.8,4.3,7.8,55.0,0.6,2.3,26.8,0.6,0.6,95.0,2.6,0.3,0.8,1.1,0.5,0.3,0.7,-0.7,0,0,0,32.0,60.6,58.9
Jordan Covington,Boston Charms,G,19,31,31,13.0,15.2,6.5,9.8,65.8,1.6,2.6,62.5,0.7,0.7,100,1.9,0.3,0.2,0.5,0.4,0.4,0.7,0.2,0,0,1,44.0,75.2,74.0
Zacharius Casper,Boston Charms,C,5,31,31,14.5,11.8,5.4,9.5,56.8,0.5,1.6,28.0,0.5,0.7,72.7,6.3,1.5,3.2,0.9,1.2,0.6,0.6,-0.2,2,0,2,43.9,59.9,59.1
Michael Yates,Boston Charms,F,R,31,0,10.0,5.2,2.4,5.6,42.5,0.3,1.2,22.2,0.1,0.3,40.0,3.3,0.8,0.4,0.2,0.5,0.2,0.1,-1.4,0,0,0,19.4,44.8,44.8
Tanner Smith,Boston Charms,SF,15,31,0,8.4,4.4,1.8,4.4,40.4,0.5,1.4,34.1,0.3,0.4,90.9,1.8,0.2,0.1,0.5,0.4,0.4,0.4,-1.1,0,0,0,16.1,47.9,46.0
Matthew Miller,Boston Charms,PF,1,10,0,1.0,0.2,0.1,0.3,33.3,0.0,0.0,-,0.0,0.0,-,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,7.6,33.3,33.3
Jerome Reynolds,Boston Charms,PG,R,12,0,1.5,0.3,0.2,0.3,50.0,0.0,0.1,0.0,0.0,0.0,-,0.2,0.0,0.6,0.0,0.0,0.1,0.1,0.3,0,0,0,16.7,50.0,50.0
Jerry Moss,Boston Charms,SF,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Jakai Bacon,Boston Charms,SG,1,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Dustin Burton,Boston Charms,SG,2,0,0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
Charlie Webster,Brooklyn Ballers,G,13,31,31,13.6,13.6,5.6,8.8,63.9,1.6,3.1,52.1,0.7,0.7,100,3.1,0.6,3.1,1.0,0.8,0.5,1.0,-2.1,0,0,2,48.8,74.3,73.0
Jaxon Moreau,Brooklyn Ballers,GF,5,31,31,13.0,8.8,3.9,8.1,48.0,0.6,1.9,30.5,0.5,0.5,94.1,2.4,0.4,0.3,0.9,0.5,0.5,0.6,-2.6,0,0,0,23.4,53.2,51.6
Antonio Phelps,Brooklyn Ballers,GF,8,26,26,14.7,11.0,4.9,9.7,50.6,0.7,2.6,28.4,0.5,0.5,100,3.1,0.4,1.5,1.0,0.7,0.4,0.6,-2.2,0,0,2,30.2,55.8,54.4
Louis Huff,Brooklyn Ballers,FC,2,31,10,12.7,9.5,4.5,8.2,54.7,0.3,1.1,22.9,0.3,0.5,60.0,4.3,0.6,1.0,0.4,1.1,0.4,0.5,-1.8,0,0,1,31.6,56.6,56.3
Ricky Holland,Brooklyn Ballers,C,12,31,5,12.8,10.3,5.0,7.8,64.3,0.1,0.5,18.8,0.2,0.5,43.8,4.7,1.2,2.0,0.2,1.0,0.3,0.5,-1.1,1,0,4,40.3,64.5,64.9
Julius Newton,Brooklyn Ballers,C,15,31,26,10.6,4.8,2.3,4.5,50.7,0.1,0.5,14.3,0.2,0.5,46.7,4.2,1.4,3.6,0.4,0.6,0.3,0.3,-1.7,0,0,2,34.1,51.5,51.4
Chad Gibbs,Brooklyn Ballers,PF,8,31,21,12.0,7.5,3.6,7.2,50.2,0.1,0.7,13.0,0.2,0.5,50.0,4.0,0.7,1.8,0.4,1.4,0.3,0.5,-1.8,1,0,1,29.6,51.1,50.9
Ben Wade,Brooklyn Ballers,PG,13,31,0,10.3,7.1,3.1,6.5,47.3,0.6,1.6,36.7,0.4,0.5,92.9,1.9,0.2,1.0,0.6,0.5,0.4,0.3,-1.0,0,0,0,27.3,53.3,51.7
Craig Burns,Brooklyn Ballers,SF,3,31,5,8.5,3.5,1.6,3.6,44.1,0.3,0.9,31.0,0.1,0.3,37.5,2.5,0.3,1.2,0.3,0.5,0.3,0.3,-0.9,0,0,0,20.7,48.0,48.2
Bryan Carter,Brooklyn Ballers,C,5,7,0,1.7,1.1,0.6,1.3,44.4,0.0,0.0,-,0.0,0.0,-,0.4,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0,0,0,17.5,44.4,44.4
